scene,name,description,setup,room,actorId,posX,posY,posZ,rotX,rotY,rotZ,actorParams,frontRoom,backRoom,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"012D",0,442,-108,0,0,0,"FFC2",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0127",-160,-150,270,0,0,0,"000B",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0127",0,280,-60,0,0,0,"800C",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0127",314,-1,220,0,3641,0,"800E",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0127",160,-150,270,0,0,0,"0010",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0127",1070,1,-290,0,0,0,"001D",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"012A",1070,1,-290,0,0,0,"2301",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"012A",314,25,216,0,32769,0,"2502",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"012A",-202,263,804,49152,0,0,"2603",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0117",1016,-50,-73,0,0,0,"1FD8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0117",160,-150,268,0,0,0,"1FD8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0117",-160,-150,270,0,0,0,"1FD8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0117",966,0,-547,0,0,0,"1FD8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0117",744,-50,4,0,0,0,"1FD8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"00C3",-494,-50,-1,0,16384,0,"0006",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"000A",-125,-50,33,0,32769,0,"507A",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"000A",125,111,-177,0,32769,38,"807F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0111",-255,-150,741,0,0,0,"4203",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0111",306,-150,681,0,0,0,"6403",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0111",-297,-150,686,0,0,0,"6204",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0117",85,-50,90,0,0,0,"0158",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0111",260,-150,735,0,0,0,"440E",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"015F",741,-230,-1,9,5,6,"18D7",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0185",302,-51,310,0,60076,21,"083F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0185",-282,-51,312,0,5460,21,"087F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"000A",132,111,33,0,32769,24,"885B",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"000A",-135,111,-177,0,32769,37,"885E",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0038",-1149,0,-220,0,0,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0038",-970,0,-346,0,0,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0013",-1156,72,-501,0,5460,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0013",-965,72,-501,0,60076,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0127",-1060,0,-680,0,0,0,"8005",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"012A",-969,40,-943,0,0,0,"0D01",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0049",-1156,0,-545,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0049",-965,0,-545,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0049",-1256,0,-221,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0049",-860,0,-224,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"012A",-1060,169,-558,0,0,0,"3802",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0111",-894,-50,-50,0,0,0,"4004",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"000A",-1058,167,-116,0,0,13,"885D",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0015",-1151,0,-535,0,0,0,"2C03",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0015",-976,0,-535,0,0,0,"2E03",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0090",-502,30,-734,0,0,0,"7FFE",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0090",-420,30,-1333,0,49152,0,"7FFE",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0090",-417,30,-1141,0,49152,0,"7FFE",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"009D",-586,30,-665,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"009D",-411,30,-665,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"00FD",-591,32,-1053,0,32769,0,"0021",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"012A",-412,30,-673,0,0,0,"2100",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0127",-593,30,-1340,0,0,0,"0028",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"01B4",-587,80,-944,0,0,0,"3601",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"012A",-594,70,-1388,0,8191,0,"3602",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0127",-786,119,-930,0,0,0,"003C",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0127",-421,-86,-1036,0,0,0,"003D",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0111",-382,30,-1256,0,0,0,"6803",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0111",-381,30,-1206,0,0,0,"660E",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"0013",-1806,188,-925,0,16384,0,"0003",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"0013",-1328,0,-902,0,49152,0,"0003",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"0013",-1479,81,-1138,0,0,0,"0003",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"0013",-1742,122,-555,0,22026,0,"0003",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"0013",-1571,-86,-1054,0,0,0,"0003",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"005E",-1664,30,-1157,0,0,0,"2400",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"005E",-1479,30,-1157,0,0,0,"2400",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"005E",-1664,30,-712,0,0,0,"2400",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"005E",-1479,30,-712,0,0,0,"2400",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"009D",-1626,30,-1338,0,16384,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"00FD",-1569,30,-1053,0,0,0,"002A",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"012A",-1628,30,-1336,0,0,0,"2A00",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"00F6",-1565,30,-740,0,0,0,"0002",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"000A",-1565,30,-741,0,32769,0,"0820",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"000A",-1573,30,-1126,0,0,0,"7848",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"002F",-1069,491,-796,0,21844,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"002F",-1046,499,-725,0,25667,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"002F",-739,480,-1021,0,58255,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"002F",-816,480,-1105,0,60622,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"00DD",-1058,256,-1261,0,0,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"0150",-921,480,-889,49152,49152,0,"0F00",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"0159",-1160,686,-880,0,0,0,"000F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"012A",-1058,40,-1266,0,0,0,"3E43",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"012A",-1061,483,-1161,0,0,0,"3E43",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"01BB",-1000,236,-1270,16384,49152,0,"0FFE",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"000A",-751,480,-1095,0,23665,0,"7066",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"008A",-815,480,-776,0,32769,0,"0A00",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"0111",-1035,40,-1240,0,0,0,"460E",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"0185",-920,488,-884,1,0,11,"04BF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"000A",-981,703,-643,0,16384,15,"884C",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0011",66,353,-1188,0,0,0,"0001",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"008E",474,754,-720,0,50427,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0158",60,1801,-1101,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"015A",60,1056,-1533,0,0,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0169",60,333,-1004,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0169",-460,813,-970,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0169",580,813,-970,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0169",580,333,-1450,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0169",-460,333,-1450,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"005E",-128,646,-841,0,0,0,"2400",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"005E",244,646,-846,0,0,0,"2400",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"01A0",570,333,-1558,0,0,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"01A0",510,333,-1558,0,0,0,"FFFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0110",-271,500,-983,0,0,0,"EB1F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0156",60,1159,-1436,0,0,0,"0004",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"012A",60,600,-670,0,32769,0,"0782",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"012A",-330,668,-1220,0,0,0,"0820",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0157",60,973,-1090,0,0,0,"0017",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"011D",-559,813,-1543,0,0,0,"FFE5",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"011D",671,333,-1179,0,0,0,"FFE8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0011",426,1041,-1236,0,0,0,"3302",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"012A",-325,423,-1440,0,46240,0,"3402",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"011D",-138,646,-741,0,0,0,"FFF6",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"01D6",-538,713,-1130,0,0,0,"3838",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"01D6",-295,400,-1003,0,0,0,"B838",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"012E",452,674,-1265,0,0,0,"1CB3",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"01D1",-470,440,-1020,0,0,0,"19FF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"005E",-460,493,-1450,0,0,0,"10C6",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"005E",580,493,-1450,0,0,0,"10C6",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"005E",60,493,-1004,0,0,0,"10C6",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0111",639,333,-1224,0,0,0,"4E03",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"01C9",673,480,-959,0,32769,5,"017F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0111",-521,813,-1576,0,0,0,"4C08",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0111",-595,813,-1576,0,0,0,"480E",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0111",-559,333,-1209,0,0,0,"6A0F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0111",704,333,-1224,0,0,0,"5210",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0173",59,1091,-1410,6,5,0,"3C24",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0185",452,674,-1265,0,0,11,"8AF3",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"000A",60,356,-1220,0,32769,52,"B803",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"000A",526,1281,-1600,0,32769,51,"888F",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"000A",684,813,-1536,0,0,0,"6902",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"011B",61,966,-1090,30,0,100,"2791",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"012D",0,442,-108,0,0,0,"FFC2",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"00FF",540,413,-261,0,0,0,"09C3",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"00FF",540,213,-461,0,0,0,"09C7",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"0139",540,213,-461,0,0,0,"0009",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"01D5",540,413,-261,0,0,0,"0009",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"012A",540,347,-559,0,0,0,"0A02",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"00FF",540,213,-61,0,0,0,"3FC3",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"000A",58,556,-411,0,0,10,"885C",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"0045",-678,823,-347,0,9284,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"0008",-800,888,-298,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"0008",-800,885,-119,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"0008",-668,858,-430,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"0008",-580,875,-210,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"0008",-492,859,-430,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"012D",-1341,1203,16,16384,0,0,"FFC2",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"01B4",-1148,1121,399,0,0,0,"FF01",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0069",-1201,843,121,0,38775,0,"FFFE",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0069",-1526,843,-231,0,21480,0,"FFFE",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0069",-1613,843,257,0,45875,0,"FFFE",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0150",-1386,843,-140,0,0,0,"2421",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"00B7",-1696,843,-179,0,0,0,"0001",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0150",-1326,843,-140,0,0,0,"2B21",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0049",-1766,843,70,0,16384,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0049",-1436,843,140,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0049",-1276,843,-380,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0049",-1276,843,-320,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0049",-1666,843,70,0,16384,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0049",-1436,843,250,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0049",-1436,843,360,0,0,0,"2FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"012A",-1351,923,-85,0,0,0,"3803",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"01B4",-1343,1090,11,0,0,0,"3901",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0150",-1386,843,-40,0,0,0,"3921",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0011",-1496,843,-103,0,0,0,"3A02",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0150",-1586,843,120,0,0,0,"3A21",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0011",-1521,843,184,0,0,0,"3B02",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0150",-1686,843,-400,0,0,0,"3B21",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0111",-1276,923,432,0,0,0,"5603",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0095",-1126,1121,421,0,0,0,"8701",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0111",-1635,923,-446,0,0,0,"5410",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"000A",-1080,1131,-458,0,16384,43,"8901",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0037",-1700,1123,834,0,32769,0,"0001",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0008",-1799,973,822,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0008",-1799,894,590,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0008",-1798,1053,1054,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0008",-1604,1053,1053,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0008",-1604,971,823,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0008",-1603,891,591,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0008",-1906,1047,1335,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0008",-1906,1047,1615,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0008",-1710,1042,1742,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0008",-1290,1041,1742,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0008",-1280,1041,1210,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0113",-1250,1003,1476,0,49152,0,"1901",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0169",-1215,1003,1474,0,32769,0,"0001",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0169",-1820,1003,1354,0,16384,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0169",-1820,1003,1594,0,16384,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0169",-1580,1003,1354,0,16384,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0169",-1580,1003,1594,0,16384,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0169",-1340,1003,1354,0,16384,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0169",-1340,1003,1594,0,16384,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1508,70,-1851,0,0,0,"0100",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1698,70,-1906,0,0,0,"0100",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1466,70,-1971,0,0,0,"0100",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1721,70,-1781,0,0,0,"0100",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1580,70,-2013,0,0,0,"0102",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1623,70,-1818,0,0,0,"0101",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1568,70,-1926,0,0,0,"0101",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1575,70,-1748,0,0,0,"0101",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0037",1443,70,-1765,0,0,0,"0101",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0095",1734,0,-1692,16384,40960,0,"8708",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"000A",1573,-130,-2008,0,32769,0,"5AA7",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"0107",1303,123,-1352,0,0,0,"00FF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"004B",1569,-130,-1453,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"0130",1466,-80,-1423,0,0,0,"0301",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"0130",1673,-80,-743,0,0,0,"0302",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"0150",1331,133,-814,0,16384,0,"0300",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"01BB",1315,-33,-1083,0,16384,0,"0FF8",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"01BB",1825,-33,-1218,0,49152,0,"0FF9",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"01BB",1315,-33,-813,0,16384,0,"0FFA",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"01BB",1315,-33,-1353,0,16384,0,"0FFB",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"012A",1569,30,-609,0,0,0,"3C01",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"01BB",1825,-33,-947,0,49152,0,"0FFC",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"01D1",1836,169,-948,0,0,0,"81FF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"012E",1249,-33,-1353,0,0,0,"1C7A",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"012E",1249,-33,-1083,0,0,0,"1C82",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"012E",1249,-33,-813,0,0,0,"1CF9",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"012E",1888,-33,-947,0,0,0,"1D3B",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"012E",1888,-33,-1218,0,0,0,"1D78",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"00A7",612,-159,-1096,0,0,0,"0041",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"012E",373,30,-872,0,0,0,"1CB1",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"0095",517,270,-1003,32769,0,0,"8702",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"0185",373,30,-872,0,181,11,"8AF1",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"000A",358,30,-1392,0,32769,0,"7AA4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0002",1161,480,-1015,0,55889,0,"0002",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0002",1163,480,-678,0,45875,0,"0002",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0011",1152,480,-874,0,0,0,"0000",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0008",1225,53,-944,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0008",1225,53,-749,0,0,0,"03F4",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"01BB",1120,465,-1290,16384,49152,0,"0FD1",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0187",1146,637,-1258,0,0,0,"47FF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0011",976,480,-910,0,0,0,"3A02",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0150",1355,530,-844,0,49152,0,"3A30",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0011",1130,480,-812,0,0,0,"3B02",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0150",1353,530,-682,0,49152,0,"3B30",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0011",1102,480,-937,0,0,0,"3D02",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0150",1355,530,-1014,0,49152,0,"3D30",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"00B7",1047,480,-1021,0,0,0,"0002",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0111",1204,0,-910,0,0,0,"6E03",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0111",1204,0,-1028,0,0,0,"7003",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0080",1220,0,-749,0,49152,0,"0410",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0080",1020,0,-944,0,16384,0,"0410",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"011B",821,480,-850,100,18,4,"3291",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"012D",891,1040,-214,16384,0,0,"FFC2",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"012D",700,1015,-414,16384,0,0,"FFC2",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"0049",705,823,-214,0,0,0,"2FFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"0049",836,823,-345,0,0,0,"2FFF",,,
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"000C",768,823,-278,0,8191,0,"00FF",,,
