scene,name,description,setup,room,object,
4,hidan_dd,Fire Temple - Master Quest,0,6,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,6,"015C",
4,hidan_dd,Fire Temple - Master Quest,0,7,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,7,"0025",
4,hidan_dd,Fire Temple - Master Quest,0,7,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,8,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,8,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,8,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,8,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,8,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,8,"015C",
4,hidan_dd,Fire Temple - Master Quest,0,9,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,9,"018E",
4,hidan_dd,Fire Temple - Master Quest,0,10,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,10,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,10,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,10,"0170",
4,hidan_dd,Fire Temple - Master Quest,0,10,"009D",
4,hidan_dd,Fire Temple - Master Quest,0,10,"00B0",
4,hidan_dd,Fire Temple - Master Quest,0,10,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,10,"0190",
4,hidan_dd,Fire Temple - Master Quest,0,10,"00A8",
4,hidan_dd,Fire Temple - Master Quest,0,10,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,10,"015C",
4,hidan_dd,Fire Temple - Master Quest,0,11,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,11,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,11,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,11,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,11,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,11,"015C",
4,hidan_dd,Fire Temple - Master Quest,0,11,"0154",
4,hidan_dd,Fire Temple - Master Quest,0,12,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,12,"0025",
4,hidan_dd,Fire Temple - Master Quest,0,12,"005D",
4,hidan_dd,Fire Temple - Master Quest,0,12,"000D",
4,hidan_dd,Fire Temple - Master Quest,0,12,"0085",
4,hidan_dd,Fire Temple - Master Quest,0,12,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,12,"005F",
4,hidan_dd,Fire Temple - Master Quest,0,13,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,13,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,13,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,13,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,13,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,13,"015C",
4,hidan_dd,Fire Temple - Master Quest,0,13,"0154",
4,hidan_dd,Fire Temple - Master Quest,0,14,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,14,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,14,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,14,"0032",
4,hidan_dd,Fire Temple - Master Quest,0,15,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,15,"0032",
4,hidan_dd,Fire Temple - Master Quest,0,15,"000D",
4,hidan_dd,Fire Temple - Master Quest,0,16,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,16,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,16,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,16,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,16,"0170",
4,hidan_dd,Fire Temple - Master Quest,0,17,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,17,"00C9",
4,hidan_dd,Fire Temple - Master Quest,0,17,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,17,"00D4",
4,hidan_dd,Fire Temple - Master Quest,0,17,"00F2",
4,hidan_dd,Fire Temple - Master Quest,0,18,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,18,"005F",
4,hidan_dd,Fire Temple - Master Quest,0,18,"0106",
4,hidan_dd,Fire Temple - Master Quest,0,18,"016C",
4,hidan_dd,Fire Temple - Master Quest,0,19,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,19,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,19,"005F",
4,hidan_dd,Fire Temple - Master Quest,0,19,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,19,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,20,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,20,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,20,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,20,"00C9",
4,hidan_dd,Fire Temple - Master Quest,0,20,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,20,"015C",
4,hidan_dd,Fire Temple - Master Quest,0,21,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,21,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,21,"00B7",
4,hidan_dd,Fire Temple - Master Quest,0,22,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,22,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,22,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,22,"00C9",
4,hidan_dd,Fire Temple - Master Quest,0,22,"00D4",
4,hidan_dd,Fire Temple - Master Quest,0,23,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,23,"0025",
4,hidan_dd,Fire Temple - Master Quest,0,23,"005D",
4,hidan_dd,Fire Temple - Master Quest,0,23,"000D",
4,hidan_dd,Fire Temple - Master Quest,0,23,"0085",
4,hidan_dd,Fire Temple - Master Quest,0,23,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,23,"005F",
4,hidan_dd,Fire Temple - Master Quest,0,23,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,23,"00C9",
4,hidan_dd,Fire Temple - Master Quest,0,24,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,24,"009E",
4,hidan_dd,Fire Temple - Master Quest,0,24,"00AA",
4,hidan_dd,Fire Temple - Master Quest,0,25,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,25,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,25,"015C",
4,hidan_dd,Fire Temple - Master Quest,0,25,"001B",
4,hidan_dd,Fire Temple - Master Quest,0,26,"002C",
4,hidan_dd,Fire Temple - Master Quest,0,26,"000E",
4,hidan_dd,Fire Temple - Master Quest,0,26,"00A4",
4,hidan_dd,Fire Temple - Master Quest,0,26,"0170",
4,hidan_dd,Fire Temple - Master Quest,0,26,"009D",
4,hidan_dd,Fire Temple - Master Quest,0,26,"00B0",
4,hidan_dd,Fire Temple - Master Quest,0,26,"011C",
4,hidan_dd,Fire Temple - Master Quest,0,26,"0190",
4,hidan_dd,Fire Temple - Master Quest,0,26,"00A8",
4,hidan_dd,Fire Temple - Master Quest,0,26,"0024",
4,hidan_dd,Fire Temple - Master Quest,0,26,"015C",
5,mizusin_dd,Water Temple - Master Quest,0,0,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,0,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,0,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,0,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,0,"0190",
5,mizusin_dd,Water Temple - Master Quest,0,0,"00A8",
5,mizusin_dd,Water Temple - Master Quest,0,1,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,1,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,1,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,1,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,1,"0190",
5,mizusin_dd,Water Temple - Master Quest,0,1,"00A8",
5,mizusin_dd,Water Temple - Master Quest,0,1,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,2,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,2,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,2,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,2,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,2,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,2,"011D",
5,mizusin_dd,Water Temple - Master Quest,0,2,"00E5",
5,mizusin_dd,Water Temple - Master Quest,0,3,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,3,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,3,"0024",
5,mizusin_dd,Water Temple - Master Quest,0,3,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,3,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,3,"0154",
5,mizusin_dd,Water Temple - Master Quest,0,3,"015C",
5,mizusin_dd,Water Temple - Master Quest,0,3,"0032",
5,mizusin_dd,Water Temple - Master Quest,0,4,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,4,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,4,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,4,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,4,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,5,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,5,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,5,"013A",
5,mizusin_dd,Water Temple - Master Quest,0,5,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,5,"00B5",
5,mizusin_dd,Water Temple - Master Quest,0,5,"00E5",
5,mizusin_dd,Water Temple - Master Quest,0,5,"0016",
5,mizusin_dd,Water Temple - Master Quest,0,5,"0012",
5,mizusin_dd,Water Temple - Master Quest,0,5,"0026",
5,mizusin_dd,Water Temple - Master Quest,0,5,"000D",
5,mizusin_dd,Water Temple - Master Quest,0,5,"0024",
5,mizusin_dd,Water Temple - Master Quest,0,5,"015C",
5,mizusin_dd,Water Temple - Master Quest,0,6,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,6,"0125",
5,mizusin_dd,Water Temple - Master Quest,0,6,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,6,"0032",
5,mizusin_dd,Water Temple - Master Quest,0,7,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,7,"0125",
5,mizusin_dd,Water Temple - Master Quest,0,7,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,7,"013A",
5,mizusin_dd,Water Temple - Master Quest,0,7,"00B5",
5,mizusin_dd,Water Temple - Master Quest,0,7,"00E5",
5,mizusin_dd,Water Temple - Master Quest,0,7,"0016",
5,mizusin_dd,Water Temple - Master Quest,0,7,"0012",
5,mizusin_dd,Water Temple - Master Quest,0,7,"0026",
5,mizusin_dd,Water Temple - Master Quest,0,7,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,7,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,7,"0090",
5,mizusin_dd,Water Temple - Master Quest,0,7,"0190",
5,mizusin_dd,Water Temple - Master Quest,0,7,"00A8",
5,mizusin_dd,Water Temple - Master Quest,0,8,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,8,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,8,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,8,"011D",
5,mizusin_dd,Water Temple - Master Quest,0,8,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,9,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,9,"013A",
5,mizusin_dd,Water Temple - Master Quest,0,9,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,9,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,9,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,9,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,10,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,10,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,10,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,10,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,10,"0024",
5,mizusin_dd,Water Temple - Master Quest,0,10,"015C",
5,mizusin_dd,Water Temple - Master Quest,0,10,"001B",
5,mizusin_dd,Water Temple - Master Quest,0,11,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,11,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,11,"013A",
5,mizusin_dd,Water Temple - Master Quest,0,11,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,11,"00B5",
5,mizusin_dd,Water Temple - Master Quest,0,11,"00E5",
5,mizusin_dd,Water Temple - Master Quest,0,11,"0016",
5,mizusin_dd,Water Temple - Master Quest,0,11,"0012",
5,mizusin_dd,Water Temple - Master Quest,0,11,"0026",
5,mizusin_dd,Water Temple - Master Quest,0,11,"00B0",
5,mizusin_dd,Water Temple - Master Quest,0,11,"0090",
5,mizusin_dd,Water Temple - Master Quest,0,11,"0085",
5,mizusin_dd,Water Temple - Master Quest,0,12,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,12,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,12,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,12,"0154",
5,mizusin_dd,Water Temple - Master Quest,0,12,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,12,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,12,"0024",
5,mizusin_dd,Water Temple - Master Quest,0,12,"015C",
5,mizusin_dd,Water Temple - Master Quest,0,13,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,13,"0125",
5,mizusin_dd,Water Temple - Master Quest,0,13,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,13,"013A",
5,mizusin_dd,Water Temple - Master Quest,0,13,"0020",
5,mizusin_dd,Water Temple - Master Quest,0,14,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,14,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,14,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,14,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,14,"000C",
5,mizusin_dd,Water Temple - Master Quest,0,15,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,15,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,15,"013A",
5,mizusin_dd,Water Temple - Master Quest,0,15,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,15,"00B5",
5,mizusin_dd,Water Temple - Master Quest,0,15,"00E5",
5,mizusin_dd,Water Temple - Master Quest,0,15,"0016",
5,mizusin_dd,Water Temple - Master Quest,0,15,"0012",
5,mizusin_dd,Water Temple - Master Quest,0,15,"0026",
5,mizusin_dd,Water Temple - Master Quest,0,15,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,15,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,15,"0090",
5,mizusin_dd,Water Temple - Master Quest,0,16,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,16,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,16,"0032",
5,mizusin_dd,Water Temple - Master Quest,0,16,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,16,"00AA",
5,mizusin_dd,Water Temple - Master Quest,0,17,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,17,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,17,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,17,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,17,"00CA",
5,mizusin_dd,Water Temple - Master Quest,0,17,"0190",
5,mizusin_dd,Water Temple - Master Quest,0,17,"00A8",
5,mizusin_dd,Water Temple - Master Quest,0,18,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,18,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,18,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,18,"00E5",
5,mizusin_dd,Water Temple - Master Quest,0,18,"001B",
5,mizusin_dd,Water Temple - Master Quest,0,19,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,19,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,19,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,19,"0032",
5,mizusin_dd,Water Temple - Master Quest,0,20,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,20,"000E",
5,mizusin_dd,Water Temple - Master Quest,0,20,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,20,"0170",
5,mizusin_dd,Water Temple - Master Quest,0,20,"001B",
5,mizusin_dd,Water Temple - Master Quest,0,20,"0024",
5,mizusin_dd,Water Temple - Master Quest,0,20,"015C",
5,mizusin_dd,Water Temple - Master Quest,0,20,"00A4",
5,mizusin_dd,Water Temple - Master Quest,0,21,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,21,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,21,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,21,"0024",
5,mizusin_dd,Water Temple - Master Quest,0,21,"015C",
5,mizusin_dd,Water Temple - Master Quest,0,22,"0059",
5,mizusin_dd,Water Temple - Master Quest,0,22,"013B",
5,mizusin_dd,Water Temple - Master Quest,0,22,"013A",
5,mizusin_dd,Water Temple - Master Quest,0,22,"011C",
5,mizusin_dd,Water Temple - Master Quest,0,22,"00B5",
5,mizusin_dd,Water Temple - Master Quest,0,22,"00E5",
5,mizusin_dd,Water Temple - Master Quest,0,22,"0016",
5,mizusin_dd,Water Temple - Master Quest,0,22,"0012",
5,mizusin_dd,Water Temple - Master Quest,0,22,"0026",
5,mizusin_dd,Water Temple - Master Quest,0,22,"00B0",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0163",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"013A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"011E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"011C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"0025",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"00B3",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,0,"00B7",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0163",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"013A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"011E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"011C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"0025",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"00B3",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,1,"00B7",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0163",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0098",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"00A2",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,2,"0179",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"00D6",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"000D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"00A4",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"0114",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,3,"00A2",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"00AB",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"012A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"001F",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"0059",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"008B",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"000D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"00D4",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"00CB",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"00DC",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,4,"00F2",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"00AB",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"00B0",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"00A4",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"012A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0154",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0190",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"00A8",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"016C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"000B",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,5,"0170",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"0163",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"013A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"011E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"011C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"0025",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"00B3",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,6,"00B7",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,7,"002C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"00AB",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"012A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"005D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"000B",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0024",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"015C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"011C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,8,"0179",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"002C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,9,"0024",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"016C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,10,"0106",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,11,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,11,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,11,"016C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,11,"0106",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"0024",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"015C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,12,"007C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"011F",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"0059",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"0190",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"00A8",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"00F0",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"012A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"011F",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,13,"0030",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"0017",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"0024",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,14,"015C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"00AB",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"012A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0032",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"000B",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0059",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,15,"0085",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"002C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"011C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,16,"016C",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,17,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,17,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,17,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,17,"008B",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,17,"0190",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,17,"00A8",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"00AB",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"012A",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"0190",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"00A8",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"001B",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"000E",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,18,"0114",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,19,"00F1",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,19,"016D",
6,jyasinzou_dd,Spirit Temple - Master Quest,0,19,"000E",
